Dept;Section;Family;Sub-family;Level 1 code;Priority level 1;Level 1 Name;Level 2 code;Priority level 2;Level 2 Name;Level 3 code;Priority level 3;Level 3 Name;Level 4 code;Priority level 4;Level 4 Name;Classification code in Hybris;Classification name in Hybris;Product Type
3;33;384;102;NF14000000;;Outdoor Living;NF14030000;;Camping;NF14030400;;Tents;;;;2000;tent  and accessories;NONFOOD
3;33;384;103;NF14000000;;Outdoor Living;NF14030000;;Camping;NF14030100;;Coolers;;;;1419;cool boxes;NONFOOD
3;33;384;104;NF14000000;;Outdoor Living;NF14030000;;Camping;NF14030100;;Coolers;;;;1419;cool boxes;NONFOOD
3;33;384;105;NF14000000;;Outdoor Living;NF14030000;;Camping;NF14030700;;Sleeping bag;;;;2000;tent  and accessories;NONFOOD
3;33;384;106;NF14000000;;Outdoor Living;NF14030000;;Camping;NF14030200;;Air Beds;;;;4027;camping furniture and sets;NONFOOD
3;33;384;108;NF14000000;;Outdoor Living;NF14030000;;Camping;NF14030600;;Camping Accessories;;;;2000;tent  and accessories;NONFOOD
3;33;384;109;NF14000000;;Outdoor Living;NF14030000;;Camping;NF14030600;;Camping Accessories;;;;2000;tent  and accessories;NONFOOD
3;36;385;106;NF14000000;6;Outdoor Living;NF14040000;4;Outdoor Games;NF14040200;2;Swimming Pools;NA;NA;NA;1998;Swimimng pools;NONFOOD
3;39;387;105;NF14000000;;Outdoor Living;NF14040000;;Outdoor Games;NF14040100;;Trampolines;;;;1755;toys;NONFOOD
3;33;388;100;NF14000000;;Outdoor Living;NF14010000;;Garden Furniture;NF14010800;;Plastic Chairs & Tables;;;;3162;outdoor furniture and sets;NONFOOD
3;33;388;101;NF14000000;;Outdoor Living;NF14010000;;Garden Furniture;NF14010500;;Mixed Materials Furniture;;;;3162;outdoor furniture and sets;NONFOOD
3;33;388;102;NF14000000;;Outdoor Living;NF14010000;;Garden Furniture;NF14010800;;Plastic Chairs & Tables;;;;3162;outdoor furniture and sets;NONFOOD
3;33;388;103;NF14000000;;Outdoor Living;NF14010000;;Garden Furniture;NF14010500;;Mixed Materials Furniture;;;;3162;outdoor furniture and sets;NONFOOD
3;33;388;104;NF14000000;;Outdoor Living;NF14010000;;Garden Furniture;NF14010300;;Wicker Garden Sets;;;;3162;outdoor furniture and sets;NONFOOD
3;33;388;106;NF14000000;;Outdoor Living;NF14020000;;Barbecues & Grills;NF14020100;;Barbecues;;;;1390;barbecues & grills;NONFOOD
3;33;388;107;NF14000000;;Outdoor Living;NF14020000;;Barbecues & Grills;NF14020200;;Charcoal & Barbecues Accessories;;;;1390;barbecues & grills;NONFOOD
3;33;388;108;NF14000000;;Outdoor Living;NF14030000;;Camping;NF14030400;;Tents;;;;2000;tent  and accessories;NONFOOD
3;33;388;109;NF14000000;;Outdoor Living;NF14010000;;Garden Furniture;NF14010600;;Umbrellas & Cushions;;;;3162;outdoor furniture and sets;NONFOOD
3;33;388;110;NF14000000;;Outdoor Living;NF14010000;;Garden Furniture;NF14010900;;Outdoor Accessories;;;;3162;outdoor furniture and sets;NONFOOD
3;33;388;111;NF14000000;;Outdoor Living;NF14010000;;Garden Furniture;NF14010400;;Wooden Garden Sets;;;;3162;outdoor furniture and sets;NONFOOD
3;33;388;112;NF14000000;;Outdoor Living;NF14010000;;Garden Furniture;NF14010200;;Metal & Glass Garden Sets;;;;3162;outdoor furniture and sets;NONFOOD
3;33;388;113;NF14000000;;Outdoor Living;NF14010000;;Garden Furniture;NF14010700;;Plastic Garden Sets;;;;3162;outdoor furniture and sets;NONFOOD
3;33;388;114;NF14000000;;Outdoor Living;NF14010000;;Garden Furniture;NF14010100;;Outdoor Storage;;;;3162;outdoor furniture and sets;NONFOOD
3;71;395;100;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060100;;Trolleys;NF14060103;;Soft Trolley 2Wheels;823;luggage bags and cases;NONFOOD
3;71;395;101;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060100;;Trolleys;NF14060104;;Hard Trolley 2Wheels;823;luggage bags and cases;NONFOOD
3;71;395;102;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060100;;Trolleys;NF14060105;;Soft Trolley 4Wheels;823;luggage bags and cases;NONFOOD
3;71;395;103;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060100;;Trolleys;NF14060106;;Hard Trolley 4Wheels;823;luggage bags and cases;NONFOOD
3;71;395;106;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060100;;Trolleys;NF14060107;;Soft Trolley Set;823;luggage bags and cases;NONFOOD
3;71;395;107;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060100;;Trolleys;NF14060108;;Hard Trolley Set;823;luggage bags and cases;NONFOOD
3;71;397;100;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060200;;Bags;NF14060201;;Duffel Bag;823;luggage bags and cases;NONFOOD
3;71;397;104;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060200;;Bags;NF14060202;;Duffel With Wheel;823;luggage bags and cases;NONFOOD
3;71;397;105;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060200;;Bags;NF14060203;;Boat Shape Bag Trolley;823;luggage bags and cases;NONFOOD
3;71;397;110;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060200;;Bags;NF14060204;;Shoulder Bag;823;luggage bags and cases;NONFOOD
3;71;398;100;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060200;;Bags;NF14060205;;Laptop Backpack;823;luggage bags and cases;NONFOOD
3;71;398;101;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060200;;Bags;NF14060206;;Pilot + Briefcase;823;luggage bags and cases;NONFOOD
3;71;398;102;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060200;;Bags;NF14060207;;Beautycase & Garment Bag;823;luggage bags and cases;NONFOOD
3;71;398;103;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060200;;Bags;NF14060208;;Travel Accessories;823;luggage bags and cases;NONFOOD
3;71;399;100;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060200;;Bags;NF14060209;;Hiking Bags & Back Pack;823;luggage bags and cases;NONFOOD
3;71;399;101;NF14000000;;Outdoor Living;NF14060000;;Luggage;NF14060200;;Bags;NF14060210;;Sports Bag;823;luggage bags and cases;NONFOOD
3;32;321;100;NF15000000;;Back to School;NF15060000;;Notebooks & Stationnary;NF15060300;;Envelops;;;;3475;school bags;NONFOOD
3;32;321;103;NF15000000;;Back to School;NF15060000;;Notebooks & Stationnary;NF15060100;;Photocopy A4 Paper;;;;3475;school bags;NONFOOD
3;32;322;100;NF15000000;;Back to School;NF15020000;;Writing Equipment;NF15020100;;Pencils;;;;3475;school bags;NONFOOD
3;32;322;101;NF15000000;;Back to School;NF15020000;;Writing Equipment;NF15020200;;Ink Pens & Cartridges;;;;3475;school bags;NONFOOD
3;32;322;102;NF15000000;;Back to School;NF15020000;;Writing Equipment;NF15020300;;Ball Pens;;;;3475;school bags;NONFOOD
3;32;322;103;NF15000000;;Back to School;NF15020000;;Writing Equipment;NF15020400;;Roller Pens;;;;3475;school bags;NONFOOD
3;32;322;104;NF15000000;;Back to School;NF15020000;;Writing Equipment;NF15020500;;Markers;;;;3475;school bags;NONFOOD
3;32;322;105;NF15000000;;Back to School;NF15020000;;Writing Equipment;NF15020600;;Value Packs;;;;3475;school bags;NONFOOD
3;32;322;106;NF15000000;;Back to School;NF15020000;;Writing Equipment;NF15020700;;Highlighters;;;;3475;school bags;NONFOOD
3;32;323;101;NF15000000;;Back to School;NF15060000;;Notebooks & Stationnary;NF15060200;;English Notebooks;;;;3475;school bags;NONFOOD
3;32;323;104;NF15000000;;Back to School;NF15060000;;Notebooks & Stationnary;NF15060400;;Specific Line Notebooks;;;;3475;school bags;NONFOOD
3;32;323;105;NF15000000;;Back to School;NF15060000;;Notebooks & Stationnary;NF15060500;;Manuscript Books;;;;3475;school bags;NONFOOD
3;32;327;100;NF15000000;;Back to School;NF15040000;;Drawing Stationery;NF15040400;;Drawing Books & Sheets;;;;3475;school bags;NONFOOD
3;32;327;101;NF15000000;;Back to School;NF15040000;;Drawing Stationery;NF15040100;;Painting & Accessories;;;;3475;school bags;NONFOOD
3;32;327;102;NF15000000;;Back to School;NF15040000;;Drawing Stationery;NF15040200;;Colored Pencils & Felt Pens;;;;3475;school bags;NONFOOD
3;32;327;103;NF15000000;;Back to School;NF15040000;;Drawing Stationery;NF15040300;;Creative Materials;;;;3475;school bags;NONFOOD
3;32;328;100;NF15000000;;Back to School;NF15030000;;School Material;NF15030800;;Glue;;;;3475;school bags;NONFOOD
3;32;328;101;NF15000000;;Back to School;NF15030000;;School Material;NF15030900;;Labels & Post-it;;;;3475;school bags;NONFOOD
3;32;328;102;NF15000000;;Back to School;NF15030000;;School Material;NF15030100;;Measurers & Compasses;;;;3475;school bags;NONFOOD
3;32;328;103;NF15000000;;Back to School;NF15030000;;School Material;NF15030200;;Erasers & Sharpeners;;;;3475;school bags;NONFOOD
3;32;328;104;NF15000000;;Back to School;NF15030000;;School Material;NF15030300;;Correction Pens;;;;3475;school bags;NONFOOD
3;32;328;105;NF15000000;;Back to School;NF15030000;;School Material;NF15030400;;Scissors & Cutters;;;;3475;school bags;NONFOOD
3;32;328;106;NF15000000;;Back to School;NF15030000;;School Material;NF15030500;;Punchers & Staplers;;;;3475;school bags;NONFOOD
3;32;328;107;NF15000000;;Back to School;NF15030000;;School Material;NF15030600;;Adhesive Books Cover Rolls;;;;3475;school bags;NONFOOD
3;32;328;108;NF15000000;;Back to School;NF15030000;;School Material;NF15030700;;Tape;;;;3475;school bags;NONFOOD
3;32;329;100;NF15000000;;Back to School;NF15050000;;Office Filing Stationery;NF15050100;;Binders & Levers;;;;3475;school bags;NONFOOD
3;32;329;101;NF15000000;;Back to School;NF15050000;;Office Filing Stationery;NF15050200;;Folders & Dividers;;;;3475;school bags;NONFOOD
3;32;329;102;NF15000000;;Back to School;NF15050000;;Office Filing Stationery;NF15050300;;Business Accessories;;;;3475;school bags;NONFOOD
3;32;329;103;NF15000000;;Back to School;NF15050000;;Office Filing Stationery;NF15050500;;Office Storages;;;;3475;school bags;NONFOOD
3;32;329;104;NF15000000;;Back to School;NF15050000;;Office Filing Stationery;NF15050600;;Office Diaries;;;;3475;school bags;NONFOOD
3;32;329;105;NF15000000;;Back to School;NF15050000;;Office Filing Stationery;NF15050400;;Boards;;;;3475;school bags;NONFOOD
3;32;338;100;NF15000000;;Back to School;NF15010000;;School Bags;NF15010100;;Pencil cases;;;;3475;school bags;NONFOOD
3;32;338;101;NF15000000;;Back to School;NF15010000;;School Bags;NF15011000;;1st age bags;;;;3475;school bags;NONFOOD
3;32;338;102;NF15000000;;Back to School;NF15010000;;School Bags;NF15011100;;1st age trolley;;;;3475;school bags;NONFOOD
3;32;338;103;NF15000000;;Back to School;NF15010000;;School Bags;NF15010200;;Boys Bags;;;;3475;school bags;NONFOOD
3;32;338;104;NF15000000;;Back to School;NF15010000;;School Bags;NF15010300;;Boys Trolley Bags;;;;3475;school bags;NONFOOD
3;32;338;105;NF15000000;;Back to School;NF15010000;;School Bags;NF15010400;;Girls Bags;;;;3475;school bags;NONFOOD
3;32;338;106;NF15000000;;Back to School;NF15010000;;School Bags;NF15010500;;Girls Trolley Bags;;;;3475;school bags;NONFOOD
3;32;338;107;NF15000000;;Back to School;NF15010000;;School Bags;NF15010600;;Teenagers Backpacks;;;;3475;school bags;NONFOOD
3;32;338;108;NF15000000;;Back to School;NF15010000;;School Bags;NF15010700;;Teenagers Trolley Bags;;;;3475;school bags;NONFOOD
3;32;338;109;NF15000000;;Back to School;NF15010000;;School Bags;NF15010800;;Bags Value Sets;;;;3475;school bags;NONFOOD
3;32;338;110;NF15000000;;Back to School;NF15010000;;School Bags;NF15010900;;Soft Lunch Bags;;;;3475;school bags;NONFOOD
3;32;339;102;NF15000000;;Back to School;NF15070000;;Drinks & Lunch Sets;NF15070100;;Drink & Lunch;;;;3475;school bags;NONFOOD
3;32;339;103;NF15000000;;Back to School;NF15070000;;Drinks & Lunch Sets;NF15070200;;Melamine & license design;;;;3475;school bags;NONFOOD
3;32;339;104;NF15000000;;Back to School;NF15070000;;Drinks & Lunch Sets;NF15070300;;Canteen Set;;;;3475;school bags;NONFOOD
3;37;332;100;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040100;;"Games, Puzzles & books";NF16040103;;Paperback;1457;books;NONFOOD
3;37;332;102;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040100;;"Games, Puzzles & books";NF16040104;;Dictionaries;1457;books;NONFOOD
3;37;332;108;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040100;;"Games, Puzzles & books";NF16040105;;Leisure;1457;books;NONFOOD
3;37;333;101;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040100;;"Games, Puzzles & books";NF16040106;;Local Children Books;1457;books;NONFOOD
3;39;375;100;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;101;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;103;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;104;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;105;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;106;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;107;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;109;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;111;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;112;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;113;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;114;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;39;375;115;NF16000000;;Toys;NF16070000;;Sports;NF16070100;;Bicycles;;;;1963;Bicycles;NONFOOD
3;36;380;100;NF16000000;;Toys;NF16010000;;Babys Toys;NF16010100;;Ride On & Go Karts;;;;1755;toys;NONFOOD
3;36;380;101;NF16000000;;Toys;NF16010000;;Babys Toys;NF16010200;;"Animals, Plush & Soft Toys";;;;1755;toys;NONFOOD
3;36;380;102;NF16000000;;Toys;NF16010000;;Babys Toys;NF16010300;;Pre-school & Electronic Learning;;;;1755;toys;NONFOOD
3;36;380;103;NF16000000;;Toys;NF16010000;;Babys Toys;NF16010400;;Other Babys Toys;;;;;;NONFOOD
3;36;380;104;NF16000000;;Toys;NF16010000;;Babys Toys;NF16010100;;Ride On & Go Karts;;;;1755;toys;NONFOOD
3;36;380;105;NF16000000;;Toys;NF16010000;;Babys Toys;NF16010200;;"Animals, Plush & Soft Toys";;;;1755;toys;NONFOOD
3;36;380;106;NF16000000;;Toys;NF16010000;;Babys Toys;NF16010300;;Pre-school & Electronic Learning;;;;1755;toys;NONFOOD
3;36;381;100;NF16000000;;Toys;NF16020000;;Girls Toys;NF16020100;;Fashion & Dolls;;;;1755;toys;NONFOOD
3;36;381;101;NF16000000;;Toys;NF16020000;;Girls Toys;NF16020100;;Fashion & Dolls;;;;1755;toys;NONFOOD
3;36;381;102;NF16000000;;Toys;NF16020000;;Girls Toys;NF16020100;;Fashion & Dolls;;;;1755;toys;NONFOOD
3;36;381;103;NF16000000;;Toys;NF16020000;;Girls Toys;NF16020100;;Fashion & Dolls;;;;1755;toys;NONFOOD
3;36;381;104;NF16000000;;Toys;NF16020000;;Girls Toys;NF16020100;;Fashion & Dolls;;;;1755;toys;NONFOOD
3;36;381;105;NF16000000;;Toys;NF16020000;;Girls Toys;NF16020100;;Fashion & Dolls;;;;1755;toys;NONFOOD
3;36;381;106;NF16000000;;Toys;NF16020000;;Girls Toys;NF16020100;;Fashion & Dolls;;;;1755;toys;NONFOOD
3;36;382;100;NF16000000;;Toys;NF16030000;;Boys Toys;NF16030100;;Toys Remote Control & Play Vehicles;;;;1755;toys;NONFOOD
3;36;382;101;NF16000000;;Toys;NF16030000;;Boys Toys;NF16030100;;Toys Remote Control & Play Vehicles;;;;1755;toys;NONFOOD
3;36;382;102;NF16000000;;Toys;NF16030000;;Boys Toys;NF16030200;;Action Figures & Playsets;;;;1755;toys;NONFOOD
3;36;382;103;NF16000000;;Toys;NF16030000;;Boys Toys;NF16030200;;Action Figures & Playsets;;;;1755;toys;NONFOOD
3;36;382;104;NF16000000;;Toys;NF16030000;;Boys Toys;NF16030400;;Boys lowest price;;;;;;NONFOOD
3;36;382;105;NF16000000;;Toys;NF16030000;;Boys Toys;NF16030200;;Action Figures & Playsets;;;;1755;toys;NONFOOD
3;36;382;106;NF16000000;;Toys;NF16030000;;Boys Toys;NF16030100;;Toys Remote Control & Play Vehicles;;;;1755;toys;NONFOOD
3;36;382;107;NF16000000;;Toys;NF16030000;;Boys Toys;NF16030100;;Toys Remote Control & Play Vehicles;;;;1755;toys;NONFOOD
3;36;382;108;NF16000000;;Toys;NF16030000;;Boys Toys;NF16030100;;Toys Remote Control & Play Vehicles;;;;1755;toys;NONFOOD
3;36;382;109;NF16000000;;Toys;NF16030000;;Boys Toys;NF16030300;;Robots;;;;;;NONFOOD
3;36;382;110;NF16000000;;Toys;NF16030000;;Boys Toys;NF16030200;;Action Figures & Playsets;;;;1755;toys;NONFOOD
3;36;383;11;NF16000000;;Toys;NF16060000;;Unisex Toys;NF16060100;;Physical Activity & Dexterity Toy;;;;1755;toys;NONFOOD
3;36;383;100;NF16000000;;Toys;NF16060000;;Unisex Toys;NF16060100;;Physical Activity & Dexterity Toy;;;;;;NONFOOD
3;36;383;101;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040100;;"Games, Puzzles & books";NF16040102;;;1755;toys;NONFOOD
3;36;383;102;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040200;;Construction & Blocks;;;;1755;toys;NONFOOD
3;36;383;103;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040300;;Science & Technology;;;;1755;toys;NONFOOD
3;36;383;104;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040300;;Science & Technology;;;;1755;toys;NONFOOD
3;36;383;105;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040300;;Science & Technology;;;;1755;toys;NONFOOD
3;36;383;106;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040400;;"Creativity, Music & Partyware";;;;1755;toys;NONFOOD
3;36;383;107;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040500;;Outdoor play;;;;1755;toys;NONFOOD
3;36;383;108;NF16000000;;Toys;NF16060000;;Unisex Toys;NF16060100;;Physical Activity & Dexterity Toy;;;;1755;toys;NONFOOD
3;36;383;109;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040100;;"Games, Puzzles & books";NF16040101;;;1755;toys;NONFOOD
3;36;383;110;NF16000000;;Toys;NF16040000;;Educational & ScienceToys;NF16040400;;"Creativity, Music & Partyware";;;;1755;toys;NONFOOD
3;36;385;100;NF16000000;;Toys;NF16050000;;"Pools , sand & Water Toys";NF16050100;;Pools & Sand Pits;;;;1755;toys;NONFOOD
3;36;385;101;NF16000000;;Toys;NF16050000;;"Pools , sand & Water Toys";NF16050200;;Sand & Water toys;;;;1755;toys;NONFOOD
3;36;385;102;NF16000000;;Toys;NF16050000;;"Pools , sand & Water Toys";NF16050100;;Pools & Sand Pits;;;;1755;toys;NONFOOD
3;36;385;103;NF16000000;;Toys;NF16050000;;"Pools , sand & Water Toys";NF16050200;;Sand & Water toys;;;;1755;toys;NONFOOD
3;36;385;104;NF16000000;;Toys;NF16050000;;Pools  sand & Water Toys;NF16050100;;Pools & Sand Pits;;;;1755;toys;NONFOOD
3;36;385;105;NF16000000;;Toys;NF16050000;;Pools  sand & Water Toys;NF16050100;;Pools & Sand Pits;;;;1755;toys;NONFOOD
3;36;385;106;NF16000000;;Toys;NF16050000;;"Pools , sand & Water Toys";NF16050100;;Pools & Sand Pits;;;;1755;toys;NONFOOD
3;36;385;108;NF16000000;;Toys;NF16050000;;Pools  sand & Water Toys;NF16050100;;Pools & Sand Pits;;;;1755;toys;NONFOOD
3;39;386;100;NF16000000;;Toys;NF16070000;;Sports;NF16070400;;Team Sports;NF16070401;;Football;1995;Fitness equipment;NONFOOD
3;39;386;101;NF16000000;;Toys;NF16070000;;Sports;NF16070400;;Team Sports;NF16070402;;Basketball;1995;Fitness equipment;NONFOOD
3;39;386;102;NF16000000;;Toys;NF16070000;;Sports;NF16070400;;Team Sports;NF16070403;;Volleyball;1995;Fitness equipment;NONFOOD
3;39;386;103;NF16000000;;Toys;NF16070000;;Sports;NF16070400;;Team Sports;NF16070404;;Other Team Sport;1995;Fitness equipment;NONFOOD
3;39;387;100;NF16000000;;Toys;NF16070000;;Sports;NF16070200;;Individual Sports;NF16070201;;Tennis;1963;bicycles;NONFOOD
3;39;387;102;NF16000000;;Toys;NF16070000;;Sports;NF16070200;;Individual Sports;NF16070202;;Badmington;1963;bicycles;NONFOOD
3;39;387;103;NF16000000;;Toys;NF16070000;;Sports;NF16070200;;Individual Sports;NF16070203;;Table Tennis;1963;bicycles;NONFOOD
3;39;387;104;NF16000000;;Toys;NF16070000;;Sports;NF16070200;;Individual Sports;NF16070204;;Roller Skates/Roller Shoe;1963;bicycles;NONFOOD
3;39;387;106;NF16000000;;Toys;NF16070000;;Sports;NF16070200;;Individual Sports;;;;1963;bicycles;NONFOOD
3;39;387;107;NF16000000;;Toys;NF16070000;;Sports;NF16070200;;Individual Sports;NF16070205;;Smart Balancing Scooter;1963;bicycles;NONFOOD
3;39;390;100;NF16000000;;Toys;NF16070000;;Sports;NF16070300;;Water Sports;;;;1963;bicycles;NONFOOD
3;39;390;101;NF16000000;;Toys;NF16070000;;Sports;NF16070300;;Water Sports;;;Masks;1963;bicycles;NONFOOD
3;39;390;102;NF16000000;;Toys;NF16070000;;Sports;NF16070300;;Water Sports;;;Snorkels;1963;bicycles;NONFOOD
3;39;390;103;NF16000000;;Toys;NF16070000;;Sports;NF16070300;;Water Sports;;;Fins;1963;bicycles;NONFOOD
3;39;390;104;NF16000000;;Toys;NF16070000;;Sports;NF16070300;;Water Sports;;;Diving Sets;1963;bicycles;NONFOOD
3;39;390;106;NF16000000;;Toys;NF16070000;;Sports;NF16070300;;Water Sports;;;Body Boards;1963;bicycles;NONFOOD
3;39;391;100;NF16000000;;Toys;NF16070000;;Sports;NF16070300;;Water Sports;NF16070301;;Rods;1963;bicycles;NONFOOD
3;39;391;103;NF16000000;;Toys;NF16070000;;Sports;NF16070300;;Water Sports;NF16070302;;Lures & Hooks;1963;bicycles;NONFOOD
3;30;300;100;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050101;;Tools & Sets;4127;hand tool handles;NONFOOD
3;30;300;101;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050101;;Tools & Sets;4127;hand tool handles;NONFOOD
3;30;300;102;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050102;;Nails & Screws;4127;hand tool handles;NONFOOD
3;30;300;103;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050103;;Ropes & Padlocks;4127;hand tool handles;NONFOOD
3;30;300;104;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050101;;Tools & Sets;4127;hand tool handles;NONFOOD
3;30;300;105;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050104;;Paint;4127;hand tool handles;NONFOOD
3;30;300;108;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050105;;Ladder & Stepladder;4127;hand tool handles;NONFOOD
3;30;300;109;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050106;;Others;4127;hand tool handles;NONFOOD
3;30;300;110;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050107;;Safe & Storage;4127;hand tool handles;NONFOOD
3;30;300;111;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050107;;Safe & Storage;4127;hand tool handles;NONFOOD
3;30;300;112;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050101;;Tools & Sets;4127;hand tool handles;NONFOOD
3;30;300;113;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050100;;Hand Tools & Safe;NF17050108;;Hand Truck & Trolley;4127;hand tool handles;NONFOOD
3;30;301;100;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050200;;Electrical;NF17050201;;Adaptors & Sockets;2447;power multi-tools;NONFOOD
3;30;301;101;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050200;;Electrical;NF17050202;;Power Bars & Cables;2447;power multi-tools;NONFOOD
3;30;301;103;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050600;;Light Bulbs;NF17050603;;Standard Bulbs;1445;Bulbs;NONFOOD
3;30;301;104;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050600;;Light Bulbs;NF17050601;;Other Bulbs;1445;Bulbs;NONFOOD
3;30;301;105;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050600;;Light Bulbs;NF17050602;;Energy Saving Bulbs;1445;Bulbs;NONFOOD
3;30;301;107;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050200;;Electrical;NF17050203;;Door Bell;1668;Door bells;NONFOOD
3;30;301;108;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050200;;Electrical;NF17050204;;Night Lamps;1668;Door bells;NONFOOD
3;30;301;109;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050200;;Electrical;NF17050205;;Insect Killers;2447;power multi-tools;NONFOOD
3;30;301;110;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050600;;Light Bulbs;NF17050604;;LED bulbs;1445;Bulbs;NONFOOD
3;30;301;111;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050200;;Electrical;NF17050206;;Security Camera;1668;Door bells;NONFOOD
3;30;302;100;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050300;;Insulation Hardware;NF17050301;;Tapes;4127;hand tool handles;NONFOOD
3;30;302;101;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050300;;Insulation Hardware;NF17050302;;Glue;4127;hand tool handles;NONFOOD
3;30;302;102;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050300;;Insulation Hardware;NF17050303;;Sealants & Silicone;4127;hand tool handles;NONFOOD
3;30;302;103;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050300;;Insulation Hardware;NF17050304;;Safety;4127;hand tool handles;NONFOOD
3;30;303;100;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050400;;Power Tools;NF17050401;;Tools & Sets;2447;power multi-tools;NONFOOD
3;30;303;101;NF17000000;;Home & Furniture;NF17050000;;DIY;NF17050400;;Power Tools;NF17050402;;Jigsaw;2447;power multi-tools;NONFOOD
